inv_nr	page_no	langs	page_text	url
3837	605	fr	contrevuante, aunsij quiees de vous tour a cincenter de notte possible une alliance sussy honnorable qeintile Nousarous thonneur devie arel ter sec limente de plur vestungee/. plusbar/. M=rs Vostrer humbler et tier obissenter serriteur Kruege / I: S: van Tenven p: Cron Driberge, C: I: Heupies/. geterber pur Hacordei signé, W: f: Bartholomeuszi gsee Klerkk, enmarge / Printonomale te 1 Maij 1788/ 639	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_3837_0605
3972	712	nld	       Herman August Sebastian Hendeberger Hugen Peter Illian Johann Kriger Jacob Kawelder Jacob Renndorff Joh: Georg Kopp Mattias Kubler Heinrich Komerell Johannes Joh: fridr: o: d: Lend Landert Leonhard Lauber Johannes Lang Joh: Georg Mich: Anton Milaar Nicolas Moris Nopper Conrad Joh: Georg Nus. Norman Friederick Neuburger Friederich Ottho Tobias Orsar Jean Ellens Lambertus Pithou Johann Johann Piters Rhoodij Benediet Rieger Johannes Ramboier Allexander Rambour Jaques Joh: Jacob Reinhold Heinrich Steurnagel Fredrich Sauer Michael Schweizer Pottlieb Spiegel Saijlenger Franz Schmid Joseph Schermer Peter Schafer Jacob Schomers Nicolas Schmied Peter Chillar Ludwig Christian Steinmaijer Werner Joseph Hermanus Schmid Clemens Wiedmann -  Hesen Wurzburg Cordrex Leidmeritz Canstad Stuttgartt Emmendengen Tennenbronn Pros Ingersheim Bonderf Zeebra Rohrbas Bidenkerz Stredelsdorf Chirbraband Luxemburg Stuttgartt Pondersheim Heinschen Eslenger Heiligenstatt Geneve Lepperen Licornie Buul Schwäbisch gemaend Trosbetlengen Tourne Tourne Insbruk Bronenberg Badendurlaik Warth Berlin GerichtsplarrKirch Presen Wenshaim Dusseldorf Schikengen Neuborn Paveren Jeesfeldhausen Wangen Moolz Bainstetten  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_3972_0712
3990	739	la	consolida major gentiana aristolochia longa, rotunda fabacea iridis Forentini Helenij ernige brioniae peonia calami aromatici rubiae tinctorum bistortae paretri spicae nardi galangae valerianae chinae sarsae parilla rhei electi helleborus niger agaricus esula ebuli turpetum jalappa mechioacan Somina  nervinum felix wurtz bruijn salff neapolitanum olia de lateribus ingella ligni roden rorismarimi sitri oregani absinthij gariop Hillorum juniperi de sparitu sale macis succini tartari anisi laurini vitrioli spiritus Titrioli quatuor hem: frigida majora Conserva & minora quatuor sem: calida majora rosarum rubrarum & minora cidoniorum ribesiorum hem papaveris albi acathiae ingellae florum boraginis Zedrariae anthos baccarum Gederae salvia stavidis agriae specia cardamoni diatragacanti frigidi cubeben diamargariti frigidi granorum paradisi calidi spiritus salis retificati  Vnquenta  opodeldoch &  de ranns cum 4druplicato mercu stipticum osvaldi crollu paracelsi	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_3990_0739
3990	741	la	laxativi albi dulca sublimati pracipitati praecipitati albi turbit minerale album minerale antimonium d'aphoreticum mi # butirum antimonij tartari vitriolate lapis alchimiae sal absint hij cremor tartari mercurium crudum gummi taccamacca galbanum i guttis tragacanthum ebemin Gedera resinae mirrsa masticis thuris olibanum is guttis ammoniacum is guttis sagapenum stircx sarcocolla arobici euphoibij 8 vitae	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_3990_0741
4026	153	fr	La letreque vouet manez san lhenneno de incoire le 19e. 36a. 1687, me sur rendre a larmeé due sauire le sainet esicolaet qui monilla a la radde de Pondicheoy ancommoncemant du moit de Juin deoner, Mensiir Bar ni sest pae continté de mi faire tair seurem en cette Lettre maia Ila lmore pria la viie de lacompagneo dune deet sunneet, on is me iunuoigne le plua obligeammen du mondi leer sartimanet destime que vone auchtachi delun susprie en ma sanan Jevoue eay Monsiur unetveit particuliere obligation, Je Jevay Endorte de soutnue par ma conduitté la bonne ogennion que vouet auez luy lt lautre de moy, Jeprenda la liberté deluy donner lee mance a Barranceat, encomme secvie fort amplimon a Memiaie lae Dirataira benevanr de nostre Compagnie sur tom lequi pur concerner law commerce dane le Royanme de Bongalle ie uen touche qui dux mota a Monsiur Bar daner ma lettre particeuliere, assin de ne pae repeter gelasiairet soirt la mane Chose, sevons prievoir sy ie n'avoier paet forme vne forte resolution de retouvnee en fpance de nemander sur quel suier ie pouroia lento etnir, maia puisque sauray pei de laupa a rester dana lea Indear aprea Anoi recent votre reponce recoon quil seron Inaille de vona donner cettepenie, sy Dun mi fait un Jour la grace deluy pounoir faire la reneverle, Jelun en diray plaet en dour Joura lt auec plue deliberté que se nepouroir luy ly Eovire en plasurve pageet, Apreel auoi Etably le comptoir de siany et avois contvribué quelque chose a mettre lar affoires de la Compagnie sur lepred quellee som anjourd huy a swatte, lt a la Coste di Cormandel Loy ma Guere nomme qe our vanu faire q celt quartiere un Etablis samen, gesevay leplue Contant detone lea hommat en ey puiet reusdir affiz deponnoir repondre suste ly seame Auxpesonnet qui vondromt ne Inerrog a sue le commerce qui sexan faire Enlapluer grande partie det Jndee, Jeparnia le 30e. aoust deomer de Londicheen, lea Namree qui Etoiam partie de france dane le moir de Mare, in Estoun par lmore Arimeer, maie ila I mouillevant sair Jouve apreet moy depart, lon depidcha vy peinr batimont pour none Eiz donner aniel Lon memoia Aussy dea lettrea dana liequellar mamere me marquoi que vona demiz nicorie pao la mine occasion maie le nay point recat dautee lettrat de vostre part que celle dom le vout accusi en desera la reception: pan Estecque vouer mauren lau gaole	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_4026_0153
4026	155	fr	quon puiss: vou ila som souonier detona leeragres E munitionet dom lawer Caisr. penuun anow bedoin, Ila om Invisdiction dape le quartier ou lair logé ent scitueé, et Iler trin vy drou deer maisonet qui y som batieet, celiat est beaucoux golue parplé E geluer riche quele reste de la ville dongh, maier cequil e a depluremantageer geour la Compagni d'hollande est quelle debitte ion geludieuret sorteet de marchandideet sur lesquelleet Elle a beauouy deproffit, Ellé y aporte dupouire dela Muscade de la Cauelle du clour de gevoffle delareque qui et de cette sorte de noir Dom on de seet pour manger auee lebethel, du Cuure de la louttenague, de lestain duplomb, Elle trre Testain de Siain de Malaca de pera l autreer licur qui som a la mime Coste de Malaca, lepoire delisle de sumatra le dela Costi de Malabarre, lese clonda Et la muscade dea moluquea, la Canelle de l'Isle de Ceilon, lareque de lamume Isle Et dela Costi Malabarre, le Cunre du Japon la touttenaque dela Chine, Je vous An Expliqui dana quelquuer de mee precedentee leque leston que le metail, pour leplomb elle la porte d'Europpe, il ne fait gsact setonner sy cette Compagnie quon qeant hardinam nommes la promere du monde se sontran tomouret auec reputation dana lee Indeer, seer a ffaireet somn sy biey regligs lt elle donné debone ordreet Et elle fait sy librament lee depaneer quelle Juge necess arrea a son credut crala sarreté deson negoce, et elle a tam d'habilleet qeet a son sernice, quil en bun dissieille que. toutteer seet Entrepriseat ne soian suiinea d' vn hawair succes Je voua donnan amie ilz a duir ane que leet halliovedont Angloie Testonm sai veil delisle dangelz qui est scimee dana legange, Ilet voiouer parcemoirz obligee le Mogol a chastiKay oucle de ce Prince qui estoit peour loret gounerneur du Roy amme De Bangalle alau faire rais on depludiaia Anamea quila pretondoian quoy lai Auon faitte Ila auoian fait Sano gelasiawel van Beaur Europpe depirial 40 p l de Canon Jusqua do pieart surlisquela Ilz auon 7. ou 800 soldater Europeana Et 3„ on 400 Topazeer ou chrestiant de la Coste de Cormandel, ila firin daner ler commeneer beaucoux de desordrea aongly Eta Ballacor Het pilleven la donanne et ler maisone deplusiaia Marchanda Hamiran le foi lydineret Endroita, lt allevan Euziitte a angely ou zla anoui faict monte lawet gelua groet vaisdeant, ile decondiran a terre et vouluront y faire quelqueer qpenittea forti ficationa, Ilet y dimauevan qondam quelquetimupa lana p touner aunue resistance, maier le mannair au dupayel aiain fait perir la gelua grande partie de laiva soldater Et de lawer matela li lea autrer Estam attemnes de maladie, leet woupper que Chastellam anon Ennoies passevant dane lesle, fran mambassé surquelquer Augloie, Ha permirem aux  Ila peonurent aux au weet de serambarque, cepandam comme leer lummiet de Chastikam auoron Insuné au Mogol que lee mannaiet waittemant que ce vice Roy Auoi faict aux angloia, lea anoian forces a sez riddentio, et quon porta Eymame tamy et gelusiuwel gelamtra ala louo dea verationa le tirannien quelea officreva de chasteNam anoum commideer a Bingalle, e particeulieremon a legard d' En Raja qui eston fort riche a fort consideré du Mogol auquel uy Commissaire ongounernan quieston vann a ougly auon fait couper leer duix orailleat sana autre forme de Proceder, ee Lemie daun chastekam du gonneonemen de Bingalle quil possedoit depuret gelue de 20. aue, et ou il crevlou une authorité sonnevaine, lt nomme Badour kain pourluy succeder, ce deomer en leplua gouis sam seignaw de lampire du Mogol Aprea lea Prinarr du sang lon seston Emaginé que Chaste Kam auron de la pane a Obir, Car Ilpasse qour lepluet riché Prince Eu argen comptant quil z au aumonde LJauroia de la pane a croire toin cequon du de seer richedder sy toua cur aqui Ien An lutandu pavlee na Hermoum la mane chode, Hanon depuia longtimper quannité de viallea trouppeer er devieur officiere a sa solde il a deur En fana qui som fort brance lt fort a vedittez Hanon sair claier dea son vmnamn, une manvoléé a Daca capitalle de Beng alle evoiam y finir sea Jouver, lepondam il a remier sans Aueune resistance son bonnernemen Entre lea maine de Badour Nam et sen renri suolec frontievcer de le Rojanmi, maier on du quil a osseet au Negol gelusieuret Milliona deroupieet pour ponnoi raitvee En charge, e laprié de considerer quil luy Auon autve soie rendu debona semiart, lt quetam aagé deprea de lem aux il neluy restont par beauoux detmpa a vinre, quelquia gretendan quil sera retably Ily en a dauweet qui som du sentinun contvaire, et qui voum quele Mogol ne la rayelle que par politique de wainte que sar Eu fana ne sesaisis sant Aprea samort desea granda tesore, ane se soulena van contveluy. lea angloia simagmoim q. le Auroiain meilleure composition de BadourNam que de son predcazsew, maia ila om Cité wompez ileom demeuré prer d‛vyay a ). ou 8 liaer diez auee gelusieurer Taideaux, ile y faisoimt law negole comme sila n'anoim Jamara En de queore Badourkam law auon mane osfert touttee lex conditiona quila pounoiom Sonhaitter, mounnam une grande somme quil lau danandon, ila nom poun voulu donne dargan Et se soi rombarquez sue leira vais deaux pour alles a cequoy du a la Costi de Cormandel, loya de lapani a concmoir on Ila gerennemt deir fonda pour subucur aux depencest extraordinairar quila somt depune vour Aua dana les Inden sana y faire que trea geoi de Negole pono men particulier Je voy quila aurom bien dela pane a forti de toutteer lae Sachenses affaris ou sler se som Engages —	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_4026_0155
4026	159	fr	Jay raat alarmee: dunavire le sainct Nicolaet a Rondichery, la lettre que Vouet manez faice lhonnou de meroire le 20e. 76r. delanner derniere parlaquelle vouame themoignee ey obliganmen la part que vous voulez bien medonnee en vowve letime, lt en vowe binnallance, que Je ni scay comman miz prandre pour vouet en faire meerdigneer ram erciemont, Rermettez moy sil voua gelan Mondiar de voue dire que vona dauez dane le mane tump a que vouer mannhlomble de voet fauaire me donner lea moinet de vouer ey marquee ma reconnois sance, mair geuis que ie nay part esti avez hawanr pour cela l que ie ne seduroia ruen faire de moy mune, Je gerievez Monsuur de Villeemont lt Mondiaw Colliner de vouloi sacquitee en mey nom de cequeie doia a toutter voet  Comme le negoie de la Compagnie a languy pond am pludiaurae anneer, len aprehendonr et ce me sanble aue raison, que lette grande lutreprise nechouet a la ein, maier comme le Roy, et Monscignan le mMarquie de Sergnelay som dane le dessen de la Sontinir, et que votre diration Est amourdhuy compodei der perdonneer leaplua considerableet lt lea plua lelairez du Roy anne quien som lau principalle occupatien Ilyde sam poin doutter que le commerle de voive Compagnie ne soit auee letempa aussy floris sant que celuy de noa voisinet pournat quon Iuite lau conduitte, et quon ait amam depee sanevanae quila en om lt ear il ne sait par, Esperer de sontuir le negole deet Indeet saneranoir des Etablis samne solideet dom on ne pen veni abont sana de grandea depaiart on na paet esté susqua presem bieipersnadé en svance de citte veoite, on a tomoura goretendu que noua fussionet gelua redpectez en leer quartiere quelea angloir Et lat Hollandoiae, et on sest plain gelusuure foiet deleque nona namojona paa dat Mumeer sortea de marchandidea Etausey bien a vortiael que celleer quila port en En Europpe, Ennevité Monsuur geonnert en demander cela denoue, lt voulon on que	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_4026_0159
4118	172	pt	"er tefie En Aliquil Serina de Ariau Campos Evern. de Teitorin deste perto de vederbanc, em Come aste Barto Cq. Sechrma Senghhr, Co meddede de Cadn. Mlarima drmngn Rh. de Compe. dee Lunde efictor, esumieavr de negecia Dei de Trengelle; mandade, celle senher generunder de Cabo de bor es gevanen; em Co mo, enstenixe emque aguis estiuure nex fourr nego= cis menhum, e Com tr bene siderox leme Capn. efictor hem a Vinde de fragatinhe W. S. de Hancurat Am¬ Eq. delle Alawel Lepes P. Comtoda a Certrir, Sem Erver deeenerz alqua es. tude lefirido peserr vn verdaele vepasier estr eni qul sere mon Cemge aCp. Tenenti epelleto Bento lener a ber de ele dito Hanis ene Winte decutubre de 1731 annex"	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_4118_0172
4303	209	fr	aijourthuy 2 arril 1783. Moy huinior me suir pusent au logir el à la prsence de M. Balbarede Capnitaine en No. 44. Jeisseau francis Le fuer presentement en rade en jeluy ai fair L'insinuation missaize, et ayant auu Copie de s'insinuntion qui liny a ête traintatie par N J. Guysbertier Blankenberg. il e upoine.. /. sai Envoyé ordre à mon officier Commandant à mon Bord, sur la démaude de M Bemeuroy, de laisser Marquer Lee effett, Mair pour se reste il m'injurte pen vaar quil etat se trouwe der effecte. is Wus fort eyal que M. Bemunion exccepte ser effett ou qu'il ter taisse sur ta psace Laquite Leponse JaiRRenie Cap de Boune cipiance date Commedenier Siijne aut. o J. Jurgenzen huissier.  Voier la tradiection  Ab Chron Anniga qq	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_4303_0209
4307	179	fr	 plus Lumineuse tout ce que l'on a fait que d'écrire  les Cartes, de M D'aprés et ses Instructions sur la Navigation des Indes orientales.  On a jugé a propos de ne donner aucun détail nantique, persuadé que tous les Marines connaissent   	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_4307_0179
4325	75	fr	de Chepie det pouliage hys haubants du perroque la quarriture de la verque la guarniture du baton de foe les pouliers de coutis Ad'a, deus: palanquins de drosse de la ditte verque de fongue deux gals hanbans de grand muze de misuinne deuit atrops dat on du mat deux ecouttis idem Perroquet une drisse Abetaij du per deux balanciers du grand de Misainne hunier deux idem de bechange deux bras de Misainne roquet de fouque deuxbras du grand hunier deux etaques de petit Ennier deus Carques de grand la quarniture de la verque les haubans de grand de ux carques idem vrille un bacage de perroquit perroqueƒ deux carques boutines Sut Carques fonds ou Carqua de fe deux boutines de perroques deux idem biretines de la ditte fville denx carques id id Euit palanquins du dit de fircque 1 les Eabans de la grande deux balanciere et denx: deus palanquins de grand vn Aaij de grand perroquet bras de la verque seche de uw: dito de bechange hunier 1 deux boutlets de lavirque un morieau de grand bras une quinderesse der grand sut haubans dus petik deuis balanciers idem uy etanj e t unE draille dus perroquet mat de hune la garniture de la grande grand mat de hune unetaij etune daille du d=o sut palanquins du dito vexque huit hanbants de dit huit haubans du petil de deux boulines du ditto les poulurs de contixet deuxid de bechange deux Carques boutines hune d'amures de la grande six gal haubans du grand deux haubans de be change deux & Carques de fond voille nat de hune 1 unetaij de boyeau deuxbras de pekt hunier deuxt amures de grande Voille un baccage de grand hunier uin baccage de pekl hunier de ux palanquins de la deuit palanquins de balan deus arisses due dit Corne cine de gland verque Une drusse Aun draille de deulecontes de grand voille de uet palanquins de dit deux drisses de pert hunie re grand foc de ux palanquins et deux deuxecontis idem Le Cappelage du petit mak de uxt Carques ditto „drosses de grande verque deux carques fonds idem Sep„r Arisses de bonnestes 1 de Enne quatre ecoutes de basses le Cappillage du grand mat deuxecoutes du petit hunier deux Carques boutines woilles de bechange de hune un halle basdu grand soe du grand hunier de ut gal haubants du per de ut boutines de grand uen Etaij deu Grand perroque t la garniture de la Corne roqnet de fonque hunier	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_4325_0075
4325	130	pt	Heabi eio Joagm. Giro. Roza 50 patacas dos maons do Capitans Cornelis in Ankera „ 50 patacas por meter oseu navio deutro lo Rio de Santo Espirito, e como esta he ames ma rordade pasei este a Cinado por mein hojé 2=do Agosto de 1787. /:was geteek:/ Joagm Giro. Roza	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_4325_0130
4367	290	la	sal alkali sulx: Citr: Catechi sigill: Rs: alb: d' Cijpro Inceinum moscus Ov: Cantharid: munia lap hamatit: lazuh: Hh: sulphuv: 8 dulci: ƒ pracipil: alb: . . . . . . . rubr: sublimat sal: Corn: Cerv: sach: Saturn: ol: A: anis„ Camphor Cariophill: Carvi Cera  ol: A: Citri Cinamom Cunni Iumiper: lavendul L. Sassaffr: maces mentha Succin: therebinth: 01: gr: tijglij laurin: Exp: nuc: mosch: expr: ag: anhastin: fortis 1. bezoartic: buss: Carminativ: Cochlearia Corn: Cervij viperarum aq: Cinamom: foenienh: rosarum aloe Succotr. succ: ligatia	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_4367_0290
4367	396	la,nld	"Van Medicinalische Vegetabilien soo tot daer toe op Rio de La Goa bekent zijn navolgende. 113 Bardana Calamitha Hioseijam; Mlissa citrat, Mentha Crisp Mentastrium Mercurialis, Polijgonum Marin: Portulaca Pulegium Foenicuhat: Vica arborea F. L: Corona Casar: Malva Arborca Millefol: Tanacet;"	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_4367_0396
8275	226	la	  opium Purificat conf: alkermis rad: salappa sol senna extract cathol: Plantag: Aqua: femieli Cinamoii„ theriacalis salsaparilla Gentiana liguriti Contraijerva hipopaquana Croc orcent sambuci melilot: schord Altea Coniculi anisie Cumuni santonici Antimon: Diaxhoret Julci merc: Copaiva Bals: Peruvianum sulph. anisat: therb: therib: Com gum vent: champhora precip: rub: merc suplimat: draconis: sang Conc: martis rub: Coral: albi Ocul cancre Prunella sal: Card: bened:s Tartari Vitriol:  flor: Herb: sem:  Rad:  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_8275_0226
8328	59	la	   de munlagimbus De Cunima De labdant vng basilicum ad ustum alb Caniphor Egiptia tieriae androniach diascord: fracast opij purisin Canfecthaniech alkermis tinct: Cinamoni Croc Succin apij absinth Castorij ol: Cinamom macis succin Caijopoet nucis moscat: Expr metha Carveij Sabijna te rebinth sassa fras beriberi terra anijs foenicul Juniperi 	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_8328_0059
8328	61	la	   Camphon aloes mastir mirrhee sal Corn: Cerv: antifebril perunell saturm armoniac: merc: virum Carofive supliment  Cinab: fact sperm: Celij Corall aubr ppt: ocull Cani Corn: Cerv: uste antimoni diaphor tatie p=t Virid geris Vitriol de Ciperi: Vitriol: abbum Citarij aur minicum Cerusse agfoenicul mentho Chinamon teriacalis rosarum mel rosarum sirup pectoralis fumo liquirit:  ras 	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_8328_0061
8328	63	la	   Croci succim sp. sal armon Volat olios Carminativ: matricol ol: Juniper anisi Carioph Macis foenicul Nuns moscat Exp„r bals: sulph ambath: terebinth Capaij va resin: Jallappo gun mastia mirrho Camphor terebiuth Venet antifebile sal Corn Cerv: prunell: bolnutaf rad sar saparill liquirit Chino Jallappo herb: absinth salvio rosismar: flor Croc:  Camorull   	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_8328_0063
8539	192	la	  Catalogus der Benodigde Pledicamenten voor 't Comptoir Baros Als: Emplastra. diach: cum: Ium: diapalma defensiv: opodeloog labdan: cumuno muschila Ginib: grisium Meliloth Opicroci  digestiv: populeum de Altha Hervinum Basilicum Diapomphos: Ad: usti Alb: Camphora  Ium: Succ: Resina. Rresina lign: gujaci. „. sallap. Mijtra. Aloa. Gutt: Gamb: Camphor Assa foetid: Elenni Mastix Bedellij Amoniaci Sagapone tereb: Venet: „. Comuno succ: liquirit: Opiam Crudij  Sinctura. Castorij Succini. Gumn:  Batsam: Leruviaan: Copaiva. sulphur anisat: _„o terebinth: Crop pectoral: Papaveris Hel: albi. Rosarum.  Unquenta  Gum: Zadam: Galbani. Olea. Macis. Amsti. foeniculi. mentha Cera. Lavendula. Cinamomi Carijoschijllor: Cajoepoeti. Amijgdalar: dulc: Colilabang. Majorana. Nuc: moschat: Express: destillat: Sassafras Comunij. Laurinij. Camphora. terra Beriberij. Ruta. Camomill: Juniperi terebinthingj. Petra. vitriolij.    	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_8539_0192
8638	231	la	olios. - . Chariophill: Cinnamm: „ Menthae „ Manis „ succin „ opium puxigias opias Laxatio Extract Catholee: Rosin. Jalapp: „ Rad: Jalapp: „ folios senn: „ mell: albr: Cinnamm: agnos Toenieul „ Rosas Angelie Aristotoch: roterd: Gertiaan gelang zeldoor Sassaparill Liquiriten Absijns Althae sordij „  913  Radi:	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_8638_0231
8638	232	la	Jan F13 Card: B. Rutha salv: Silvestr: Flor: Cron: Chamomil Sambue Sentanx: m: guajan. Cortie. Calomin. granator: Cusiaril Jeruviaan Lingn: Sassafras Colobrin „ Semin: Laurn: anisie Cummm: Toen graec: Lini Clemni masticis Sang: Dracon Terebinth. venet:„  Gummas	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_8638_0232
9131	293	la	   Sem: Corcandri: Cumini: Cyna Eydonior foenicul: Lini Synapi Coloquinth: Truct: tamarinth: Juniper: Bacc: lauri Cort: L: sancti Lign: Sanctum Sas safras Agaric Tung Cardamom galang Zingiber Gummi arab: Assa foetida Copaw: Bals: peruvian: gumm benzoij Euphorby gutta  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_9131_0293
9131	294	la	gumme Mastich Scamon Strijrap ligd Therebinth: Tragant  As virid Alum: Crud: Antim: Croc: Bol: armen Cerussa lijthargyrium mercurius viv: Nitrum sal: Armoniac: Alcali sulph: Citr: t Catechu Sigill 86 alb de sypro Succinum moschus. or: Cantharid: mumia Cap: hoemathit	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_9131_0294
9131	295	la	   lap: Cazuli fl: sulph: dulc ƒ praecipit: alb: rubr: sublimat sal Corn: Cervi Saccharum Saturni d anisi oleum E. Camphor Cariophill: Carvi Ceree Citri Cinnamon: Cumini Juniper lavendul L: Sas safras maces mentha Succini Terebinth ol: gr: Tiglij laurin: express:   	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_9131_0295
9131	296	la	  ol: gr: nuc: musc: expr: Ag: Anthaltin fort: A Besorstic: bulsi: Carminat: Cochlearia Corn. cerv: viperariem Ag: Cinamomi Faniculi rosarum Ml: Luccotr: succ: ligut manna Calabria panis Cydon: Conserv: Rosar: mel: Rosar: Theriaca. andr: unquentum Album Camphur Agyptiac: Althea populeon: Basilicon:  Empl: de Cumin: devensiv: rubr:  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_9131_0296
9207	45	msa	Gaempol soedie Simbang Ipo pantagan ocaspa Samata Badoenoeng Renon panoealie Kanta Badong Paij Ranie, en Perna off Koepat alle van Balij 's heeren gevangenen, zijn over verscheijdene Crimina op den 30:' april jongstleden volgens	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_9207_0045
9338	26	nld	iwas te  e  vo  Ja van geven t 5 geva 12 g geva ont per synde ƒ muru 3 iegen ander prese met tyt vryb binne hyer door voor ged  Dob  plegn alhier sonder alhier t Ca neerd  guarni der So ende ord telyck comin  Den heijt michiel Dian besche Batt  deses in ver eynt	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_9338_0026
9339	388	nld	ende aent in diens levera maten hemlsen twee hy aen desen ten d - door h te verco Gevang gevan hem s pas voldaen acte voorge 't boo als by Poinctemen onder E Ende dienare die tot soldaen result te wer 7 gevang diere Contha enige tschip wegens  0	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_9339_0388
9339	546	nld	Wijo eersa Geurle delf eenig schipp waer 1638 meer ende ra Cauijt hebben den W veriis orier te st 3 is met Een sou ten w pvij att - van he - u vr „ geblic 5 6 t Ruijtg 1mae mak segge daer ders de G landt is uit is ge eeni dais voors Delf onder - ges Tir	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_9339_0546
9343	1150	nld	van tg i vtelrdeg mnnel Noen „ 51 lien an vin 1 n schitaln ni rette sin Armatn um tot tien i Anterodeh thie adda tem Rgidee de pint Joles mantuse inilak Aredschir daor hus s can enlitucs Ese. 51  t Usengots de hor ƒ ƒ rsed  de	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_9343_1150
9345	1678	nld	In awn  aen ganwe clmrsen burees tin JunxeGesi , er e eten arue peret sean woggefmenrg robs pummerc Chin nene chioraagc v ess ns garnege wgswvoor  respective Camere Eene Johan van Twist ringe gecommitteerde is g d gedateerd 15 A 1645 N e e 3 x e is is rginele Missiuve e	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_9345_1678
9346	815	pt	mede do sr. gouvern' eper nao perdere sua grace e vontade como a sima tem elle presioneiro de Clarado per moitas veses eper esta rasao enao descobre elle presioneiro eo quer faser a Batavia ao Lustrissino sr gouvernador generael pa mandar o ditto snor eu sr. Commissario a saber a verdade edog elle presioneiro mansfestar Eno Capitulo a baixo dis o st. fiscael a os q capitulo deseu pedido q as cousas da Justicia delle sobre ditto protestos e requerementos q sao Joriosos bosquer e que sam Cheos de mentiros eblasphemias trasendo p fundamento as cousas de pero dabreeu q nao lhe seruem aqui de nade e digo o sr presedente e mais siniores do consilho mundar o sr fiscael q mostre ser oprotesto delle presionero falco e cheos de mentiros eo illas femias ea sim deve mais o ditto sr monstrar nao ser elle presioneiro sabedor das cousas to cantes a illustre Compe , e ter the presioneiro pacado papel a pero da breu em q relata q oque elle presionerro disem delle fora compaixao e nao sepode emtender saser elle presioneiro salcidade pr q a causa nao estava inde uil gado q em Batavia se aura de uulgaer e podia ser viera elle sobré ditto com sentenca p s2 quecao. cousas de iustica a pedir elle presioneiro ao sr gr. q no mandace a Batavia foi p resao de nao tir elle presioneiro q gustar p ser elle presioneiro hu home pobre esta foi a rezao p unde pedia elle presioneiro enao p temor q saise mal. da damande des mais a sr fiscael q elle presioneiro tem des fechada a bouca elinqua eg em todo os concilhos desomra elle presionerro, nao sabe elle presioneiro a quen tenhe disonrado no ditto consilho antes foi ella presioneiro, des honrado esse nos conselhos a q she presioneiro tem ide o notan de salar rigo e coustume delle presioneiro como enotorio e nao tem elle presioneiro outro modo de sallar dog a sr fiscael a serca do sr gouvernr genael eu opapel tem editto snor em seu roder deue monstrar o como he falcidade	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_9346_0815
